City_Name,City_Code,Date,Cumulative_verified_cases,Cumulated_recovered,Cumulated_deaths,Cumulated_number_of_tests,Cumulated_number_of_diagnostic_tests
קרית מוצקין,8200,2020-03-22,<15,0,0,71,71
קרית מוצקין,8200,2020-03-23,<15,0,0,90,90
קרית מוצקין,8200,2020-03-24,<15,0,0,103,103
קרית מוצקין,8200,2020-03-25,<15,0,0,133,133
קרית מוצקין,8200,2020-03-26,<15,0,0,164,164
קרית מוצקין,8200,2020-03-27,<15,0,0,189,189
קרית מוצקין,8200,2020-03-28,<15,0,0,198,198
קרית מוצקין,8200,2020-03-29,<15,0,0,251,250
קרית מוצקין,8200,2020-03-30,<15,0,0,268,267
קרית מוצקין,8200,2020-03-31,<15,0,0,305,304
קרית מוצקין,8200,2020-04-01,<15,0,0,335,333
קרית מוצקין,8200,2020-04-02,<15,0,0,379,374
קרית מוצקין,8200,2020-04-03,<15,0,0,422,416
קרית מוצקין,8200,2020-04-04,<15,<15,0,446,439
קרית מוצקין,8200,2020-04-05,<15,<15,0,466,457
קרית מוצקין,8200,2020-04-06,<15,<15,0,490,479
קרית מוצקין,8200,2020-04-07,<15,<15,0,507,495
קרית מוצקין,8200,2020-04-08,<15,<15,0,525,511
קרית מוצקין,8200,2020-04-09,<15,<15,0,537,523
קרית מוצקין,8200,2020-04-10,<15,<15,0,560,545
קרית מוצקין,8200,2020-04-11,<15,<15,0,573,557
קרית מוצקין,8200,2020-04-12,<15,<15,0,595,578
קרית מוצקין,8200,2020-04-13,<15,<15,0,609,592
קרית מוצקין,8200,2020-04-14,<15,<15,0,624,605
קרית מוצקין,8200,2020-04-15,<15,<15,0,649,630
קרית מוצקין,8200,2020-04-16,<15,<15,0,684,661
קרית מוצקין,8200,2020-04-17,<15,<15,0,708,684
קרית מוצקין,8200,2020-04-18,<15,<15,0,1061,1037
קרית מוצקין,8200,2020-04-19,15,<15,0,1480,1456
קרית מוצקין,8200,2020-04-20,15,<15,0,1622,1596
קרית מוצקין,8200,2020-04-21,16,<15,0,1657,1629
קרית מוצקין,8200,2020-04-22,16,<15,0,1680,1652
קרית מוצקין,8200,2020-04-23,16,<15,0,1714,1682
קרית מוצקין,8200,2020-04-24,16,<15,0,1741,1707
קרית מוצקין,8200,2020-04-25,16,<15,0,1753,1717
קרית מוצקין,8200,2020-04-26,16,<15,0,1776,1740
קרית מוצקין,8200,2020-04-27,16,<15,0,1832,1796
קרית מוצקין,8200,2020-04-28,17,<15,0,2053,2013
קרית מוצקין,8200,2020-04-29,17,<15,0,2270,2229
קרית מוצקין,8200,2020-04-30,17,<15,0,2289,2247
קרית מוצקין,8200,2020-05-01,17,<15,0,2349,2304
קרית מוצקין,8200,2020-05-02,17,<15,0,2356,2310
קרית מוצקין,8200,2020-05-03,17,<15,0,2391,2345
קרית מוצקין,8200,2020-05-04,17,<15,0,2432,2384
קרית מוצקין,8200,2020-05-05,17,<15,0,2483,2435
קרית מוצקין,8200,2020-05-06,17,<15,0,2499,2451
קרית מוצקין,8200,2020-05-07,17,<15,0,2533,2485
קרית מוצקין,8200,2020-05-08,17,<15,0,2563,2513
קרית מוצקין,8200,2020-05-09,17,<15,0,2569,2519
קרית מוצקין,8200,2020-05-10,17,<15,0,2589,2539
קרית מוצקין,8200,2020-05-11,17,<15,0,2614,2562
קרית מוצקין,8200,2020-05-12,17,<15,0,2647,2595
קרית מוצקין,8200,2020-05-13,17,<15,0,2690,2636
קרית מוצקין,8200,2020-05-14,17,<15,0,2715,2661
קרית מוצקין,8200,2020-05-15,17,<15,0,2753,2698
קרית מוצקין,8200,2020-05-16,17,<15,0,2755,2700
קרית מוצקין,8200,2020-05-17,17,<15,0,2780,2725
קרית מוצקין,8200,2020-05-18,17,<15,0,2808,2752
קרית מוצקין,8200,2020-05-19,17,<15,0,2830,2773
קרית מוצקין,8200,2020-05-20,18,<15,0,2847,2790
קרית מוצקין,8200,2020-05-21,18,<15,0,2864,2807
קרית מוצקין,8200,2020-05-22,18,<15,0,2883,2826
קרית מוצקין,8200,2020-05-23,18,<15,0,2886,2829
קרית מוצקין,8200,2020-05-24,18,<15,0,2901,2843
קרית מוצקין,8200,2020-05-25,18,<15,0,2915,2856
קרית מוצקין,8200,2020-05-26,18,<15,0,2937,2877
קרית מוצקין,8200,2020-05-27,18,<15,0,2955,2895
קרית מוצקין,8200,2020-05-28,18,<15,0,2969,2909
קרית מוצקין,8200,2020-05-29,18,<15,0,2975,2915
קרית מוצקין,8200,2020-05-30,18,<15,0,2982,2922
קרית מוצקין,8200,2020-05-31,18,<15,0,2998,2938
קרית מוצקין,8200,2020-06-01,18,<15,0,3037,2976
קרית מוצקין,8200,2020-06-02,18,15,0,3063,3001
קרית מוצקין,8200,2020-06-03,18,15,0,3107,3045
קרית מוצקין,8200,2020-06-04,18,15,0,3236,3174
קרית מוצקין,8200,2020-06-05,18,16,0,3534,3471
קרית מוצקין,8200,2020-06-06,18,16,0,3552,3489
קרית מוצקין,8200,2020-06-07,18,16,0,3594,3531
קרית מוצקין,8200,2020-06-08,18,16,0,3622,3559
קרית מוצקין,8200,2020-06-09,20,16,0,3667,3604
קרית מוצקין,8200,2020-06-10,20,16,0,3710,3647
קרית מוצקין,8200,2020-06-11,20,16,0,3739,3676
קרית מוצקין,8200,2020-06-12,20,16,0,3785,3722
קרית מוצקין,8200,2020-06-13,20,16,0,3804,3741
קרית מוצקין,8200,2020-06-14,20,16,0,3830,3767
קרית מוצקין,8200,2020-06-15,20,16,0,3858,3795
קרית מוצקין,8200,2020-06-16,26,16,0,3898,3835
קרית מוצקין,8200,2020-06-17,26,16,0,3965,3902
קרית מוצקין,8200,2020-06-18,26,16,0,3998,3935
קרית מוצקין,8200,2020-06-19,28,16,0,4033,3970
קרית מוצקין,8200,2020-06-20,28,16,0,4048,3984
קרית מוצקין,8200,2020-06-21,28,16,0,4103,4039
קרית מוצקין,8200,2020-06-22,29,16,0,4265,4200
קרית מוצקין,8200,2020-06-23,29,16,0,4407,4336
קרית מוצקין,8200,2020-06-24,29,16,0,4466,4394
קרית מוצקין,8200,2020-06-25,30,16,0,4507,4430
קרית מוצקין,8200,2020-06-26,30,17,0,4542,4465
קרית מוצקין,8200,2020-06-27,30,17,0,4551,4473
קרית מוצקין,8200,2020-06-28,31,17,0,4581,4503
קרית מוצקין,8200,2020-06-29,32,18,0,4625,4546
קרית מוצקין,8200,2020-06-30,32,18,0,4661,4581
קרית מוצקין,8200,2020-07-01,34,18,0,4702,4620
קרית מוצקין,8200,2020-07-02,34,18,0,4784,4697
קרית מוצקין,8200,2020-07-03,34,18,0,4842,4754
קרית מוצקין,8200,2020-07-04,34,18,0,4859,4770
קרית מוצקין,8200,2020-07-05,34,18,0,4910,4815
קרית מוצקין,8200,2020-07-06,34,18,0,4971,4875
קרית מוצקין,8200,2020-07-07,36,18,0,5020,4924
קרית מוצקין,8200,2020-07-08,36,18,0,5073,4974
קרית מוצקין,8200,2020-07-09,37,18,0,5178,5074
קרית מוצקין,8200,2020-07-10,38,19,0,5233,5128
קרית מוצקין,8200,2020-07-11,39,19,0,5271,5165
קרית מוצקין,8200,2020-07-12,39,19,0,5312,5206
קרית מוצקין,8200,2020-07-13,43,22,0,5399,5289
קרית מוצקין,8200,2020-07-14,49,22,0,5881,5768
קרית מוצקין,8200,2020-07-15,61,22,0,6008,5892
קרית מוצקין,8200,2020-07-16,64,22,0,6113,5995
קרית מוצקין,8200,2020-07-17,69,25,0,6256,6135
קרית מוצקין,8200,2020-07-18,70,25,0,6303,6182
קרית מוצקין,8200,2020-07-19,74,26,0,6755,6631
קרית מוצקין,8200,2020-07-20,83,26,0,6846,6717
קרית מוצקין,8200,2020-07-21,86,27,0,6947,6813
קרית מוצקין,8200,2020-07-22,89,29,<15,7037,6903
קרית מוצקין,8200,2020-07-23,92,31,<15,7184,7044
קרית מוצקין,8200,2020-07-24,95,34,<15,7393,7248
קרית מוצקין,8200,2020-07-25,95,36,<15,7666,7516
קרית מוצקין,8200,2020-07-26,95,41,<15,7712,7557
קרית מוצקין,8200,2020-07-27,97,47,<15,7776,7620
קרית מוצקין,8200,2020-07-28,100,49,<15,7832,7675
קרית מוצקין,8200,2020-07-29,100,52,<15,7888,7729
קרית מוצקין,8200,2020-07-30,101,54,<15,7969,7806
קרית מוצקין,8200,2020-07-31,103,57,<15,8126,7954
קרית מוצקין,8200,2020-08-01,103,59,<15,8151,7978
קרית מוצקין,8200,2020-08-02,105,64,<15,8177,8003
קרית מוצקין,8200,2020-08-03,107,67,<15,8232,8052
קרית מוצקין,8200,2020-08-04,108,68,<15,8370,8188
קרית מוצקין,8200,2020-08-05,111,68,<15,8521,8337
קרית מוצקין,8200,2020-08-06,112,71,<15,8969,8776
קרית מוצקין,8200,2020-08-07,112,74,<15,9058,8863
קרית מוצקין,8200,2020-08-08,112,74,<15,9067,8871
קרית מוצקין,8200,2020-08-09,114,78,<15,9108,8910
קרית מוצקין,8200,2020-08-10,117,79,<15,9251,9051
קרית מוצקין,8200,2020-08-11,117,80,<15,9306,9106
קרית מוצקין,8200,2020-08-12,119,80,<15,9434,9232
קרית מוצקין,8200,2020-08-13,122,82,<15,9633,9428
קרית מוצקין,8200,2020-08-14,122,83,<15,9699,9492
קרית מוצקין,8200,2020-08-15,122,83,<15,9713,9505
קרית מוצקין,8200,2020-08-16,123,86,<15,9746,9536
קרית מוצקין,8200,2020-08-17,123,87,<15,9819,9605
קרית מוצקין,8200,2020-08-18,123,89,<15,9910,9695
קרית מוצקין,8200,2020-08-19,126,89,<15,10039,9823
קרית מוצקין,8200,2020-08-20,127,92,<15,10269,10049
קרית מוצקין,8200,2020-08-21,128,92,<15,10348,10126
קרית מוצקין,8200,2020-08-22,128,94,<15,10362,10139
קרית מוצקין,8200,2020-08-23,129,95,<15,10398,10170
קרית מוצקין,8200,2020-08-24,136,95,<15,10454,10225
קרית מוצקין,8200,2020-08-25,137,95,<15,10554,10323
קרית מוצקין,8200,2020-08-26,144,99,<15,10663,10431
קרית מוצקין,8200,2020-08-27,147,100,<15,10907,10670
קרית מוצקין,8200,2020-08-28,150,104,<15,11003,10763
קרית מוצקין,8200,2020-08-29,151,105,<15,11043,10798
קרית מוצקין,8200,2020-08-30,157,108,<15,11082,10836
קרית מוצקין,8200,2020-08-31,165,112,<15,11192,10945
קרית מוצקין,8200,2020-09-01,171,115,<15,11282,11035
קרית מוצקין,8200,2020-09-02,182,115,<15,11455,11206
קרית מוצקין,8200,2020-09-03,187,116,<15,11745,11491
קרית מוצקין,8200,2020-09-04,198,118,<15,11852,11598
קרית מוצקין,8200,2020-09-05,201,119,<15,11909,11653
קרית מוצקין,8200,2020-09-06,210,126,<15,11974,11716
קרית מוצקין,8200,2020-09-07,217,132,<15,12490,12221
קרית מוצקין,8200,2020-09-08,221,134,<15,12635,12362
קרית מוצקין,8200,2020-09-09,228,136,<15,12789,12510
קרית מוצקין,8200,2020-09-10,233,141,<15,12988,12707
קרית מוצקין,8200,2020-09-11,241,143,<15,13196,12909
קרית מוצקין,8200,2020-09-12,244,144,<15,13322,13034
קרית מוצקין,8200,2020-09-13,256,155,<15,13522,13228
קרית מוצקין,8200,2020-09-14,273,162,<15,13743,13443
קרית מוצקין,8200,2020-09-15,291,165,<15,13989,13686
קרית מוצקין,8200,2020-09-16,299,184,<15,14320,14013
קרית מוצקין,8200,2020-09-17,320,193,<15,14660,14344
קרית מוצקין,8200,2020-09-18,335,199,<15,14897,14578
קרית מוצקין,8200,2020-09-19,349,200,<15,15111,14786
קרית מוצקין,8200,2020-09-20,357,205,<15,15234,14906
קרית מוצקין,8200,2020-09-21,370,215,<15,15353,15021
קרית מוצקין,8200,2020-09-22,387,221,<15,15626,15280
קרית מוצקין,8200,2020-09-23,405,228,<15,16162,15811
קרית מוצקין,8200,2020-09-24,429,244,<15,16574,16212
קרית מוצקין,8200,2020-09-25,448,251,<15,16823,16454
קרית מוצקין,8200,2020-09-26,466,256,<15,17009,16631
קרית מוצקין,8200,2020-09-27,476,276,<15,17140,16757
קרית מוצקין,8200,2020-09-28,478,281,<15,17172,16784
קרית מוצקין,8200,2020-09-29,482,299,<15,17256,16862
קרית מוצקין,8200,2020-09-30,500,312,<15,17569,17164
קרית מוצקין,8200,2020-10-01,521,334,<15,18036,17620
קרית מוצקין,8200,2020-10-02,533,350,<15,18239,17813
קרית מוצקין,8200,2020-10-03,544,359,<15,18345,17914
קרית מוצקין,8200,2020-10-04,549,380,<15,18484,18044
קרית מוצקין,8200,2020-10-05,555,395,<15,18654,18204
קרית מוצקין,8200,2020-10-06,558,412,<15,18829,18370
קרית מוצקין,8200,2020-10-07,571,422,<15,19025,18556
קרית מוצקין,8200,2020-10-08,586,434,<15,19659,19177
קרית מוצקין,8200,2020-10-09,596,447,<15,19820,19326
קרית מוצקין,8200,2020-10-10,597,454,<15,19841,19341
קרית מוצקין,8200,2020-10-11,604,477,<15,19922,19418
קרית מוצקין,8200,2020-10-12,613,485,<15,20070,19557
קרית מוצקין,8200,2020-10-13,617,503,<15,20206,19677
קרית מוצקין,8200,2020-10-14,623,510,<15,20432,19889
קרית מוצקין,8200,2020-10-15,628,523,<15,20756,20195
קרית מוצקין,8200,2020-10-16,632,526,<15,20927,20360
קרית מוצקין,8200,2020-10-17,632,530,<15,21026,20454
קרית מוצקין,8200,2020-10-18,637,553,<15,21144,20564
קרית מוצקין,8200,2020-10-19,637,559,<15,21292,20707
קרית מוצקין,8200,2020-10-20,640,568,<15,21410,20820
קרית מוצקין,8200,2020-10-21,643,573,<15,21571,20974
קרית מוצקין,8200,2020-10-22,643,581,<15,21878,21272
קרית מוצקין,8200,2020-10-23,647,591,<15,22069,21456
קרית מוצקין,8200,2020-10-24,647,591,<15,22082,21468
קרית מוצקין,8200,2020-10-25,648,605,<15,22161,21543
קרית מוצקין,8200,2020-10-26,651,608,<15,22324,21699
קרית מוצקין,8200,2020-10-27,654,609,<15,22453,21822
קרית מוצקין,8200,2020-10-28,656,613,<15,22682,22041
קרית מוצקין,8200,2020-10-29,659,614,<15,22941,22296
קרית מוצקין,8200,2020-10-30,659,622,<15,23146,22495
קרית מוצקין,8200,2020-10-31,659,622,<15,23174,22522
קרית מוצקין,8200,2020-11-01,660,625,<15,23229,22575
קרית מוצקין,8200,2020-11-02,661,628,<15,23341,22680
קרית מוצקין,8200,2020-11-03,663,628,<15,23484,22822
קרית מוצקין,8200,2020-11-04,665,629,<15,23683,23019
קרית מוצקין,8200,2020-11-05,666,634,<15,23987,23316
קרית מוצקין,8200,2020-11-06,666,639,<15,24147,23471
קרית מוצקין,8200,2020-11-07,667,641,<15,24202,23523
קרית מוצקין,8200,2020-11-08,667,641,<15,24259,23577
קרית מוצקין,8200,2020-11-09,667,646,<15,24405,23722
קרית מוצקין,8200,2020-11-10,667,646,<15,24529,23843
קרית מוצקין,8200,2020-11-11,670,648,<15,24709,24021
קרית מוצקין,8200,2020-11-12,670,652,<15,25079,24384
קרית מוצקין,8200,2020-11-13,672,652,<15,25243,24546
קרית מוצקין,8200,2020-11-14,672,652,<15,25284,24587
קרית מוצקין,8200,2020-11-15,674,653,<15,25374,24675
קרית מוצקין,8200,2020-11-16,677,655,<15,25558,24859
קרית מוצקין,8200,2020-11-17,679,656,<15,25734,25031
קרית מוצקין,8200,2020-11-18,683,656,<15,25958,25250
קרית מוצקין,8200,2020-11-19,688,656,<15,26313,25598
קרית מוצקין,8200,2020-11-20,688,656,<15,26576,25858
קרית מוצקין,8200,2020-11-21,690,656,<15,26636,25917
קרית מוצקין,8200,2020-11-22,695,657,<15,26781,26060
קרית מוצקין,8200,2020-11-23,696,658,<15,27023,26291
קרית מוצקין,8200,2020-11-24,698,660,<15,27399,26663
קרית מוצקין,8200,2020-11-25,700,663,<15,27681,26940
קרית מוצקין,8200,2020-11-26,703,665,<15,27910,27164
קרית מוצקין,8200,2020-11-27,703,665,<15,28188,27438
קרית מוצקין,8200,2020-11-28,703,666,<15,28279,27528
קרית מוצקין,8200,2020-11-29,707,671,<15,28394,27639
קרית מוצקין,8200,2020-11-30,710,674,<15,28699,27939
קרית מוצקין,8200,2020-12-01,712,677,<15,28953,28190
קרית מוצקין,8200,2020-12-02,715,678,<15,29359,28592
קרית מוצקין,8200,2020-12-03,718,682,<15,29638,28869
קרית מוצקין,8200,2020-12-04,725,683,<15,29871,29102
קרית מוצקין,8200,2020-12-05,728,683,<15,29981,29211
קרית מוצקין,8200,2020-12-06,728,687,<15,30115,29342
קרית מוצקין,8200,2020-12-07,736,689,<15,30392,29616
קרית מוצקין,8200,2020-12-08,741,691,<15,30757,29972
קרית מוצקין,8200,2020-12-09,745,692,<15,31095,30308
קרית מוצקין,8200,2020-12-10,757,695,<15,31817,31014
קרית מוצקין,8200,2020-12-11,766,696,<15,32179,31367
קרית מוצקין,8200,2020-12-12,772,697,<15,32373,31559
קרית מוצקין,8200,2020-12-13,780,706,<15,32586,31770
קרית מוצקין,8200,2020-12-14,788,711,<15,32877,32057
קרית מוצקין,8200,2020-12-15,798,712,<15,33278,32448
קרית מלאכי,1034,2020-03-11,0,0,0,0,0
קרית מלאכי,1034,2020-03-12,0,0,0,0,0
קרית מלאכי,1034,2020-03-13,0,0,0,<15,<15
קרית מלאכי,1034,2020-03-14,0,0,0,<15,<15
קרית מלאכי,1034,2020-03-15,<15,0,0,<15,<15
קרית מלאכי,1034,2020-03-16,<15,0,0,<15,<15
קרית מלאכי,1034,2020-03-17,<15,0,0,<15,<15
קרית מלאכי,1034,2020-03-18,<15,0,0,<15,<15
קרית מלאכי,1034,2020-03-19,<15,0,0,24,20
קרית מלאכי,1034,2020-03-20,<15,0,0,36,29
קרית מלאכי,1034,2020-03-21,16,0,0,56,49
קרית מלאכי,1034,2020-03-22,17,0,0,67,57
קרית מלאכי,1034,2020-03-23,17,0,0,76,63
קרית מלאכי,1034,2020-03-24,20,0,0,85,71
קרית מלאכי,1034,2020-03-25,22,0,0,102,88
קרית מלאכי,1034,2020-03-26,23,0,0,130,115
קרית מלאכי,1034,2020-03-27,23,0,0,134,119
קרית מלאכי,1034,2020-03-28,26,0,0,156,141
קרית מלאכי,1034,2020-03-29,28,0,0,186,162
קרית מלאכי,1034,2020-03-30,31,0,0,203,175
קרית מלאכי,1034,2020-03-31,32,<15,0,215,186
קרית מלאכי,1034,2020-04-01,33,<15,0,236,201
קרית מלאכי,1034,2020-04-02,33,<15,0,245,209
קרית מלאכי,1034,2020-04-03,34,<15,0,276,236
קרית מלאכי,1034,2020-04-04,34,<15,0,283,242
קרית מלאכי,1034,2020-04-05,34,<15,0,314,265
קרית מלאכי,1034,2020-04-06,36,<15,0,331,280
קרית מלאכי,1034,2020-04-07,39,<15,0,353,296
קרית מלאכי,1034,2020-04-08,41,<15,0,369,305
קרית מלאכי,1034,2020-04-09,41,<15,0,384,314
קרית מלאכי,1034,2020-04-10,41,<15,0,399,323
קרית מלאכי,1034,2020-04-11,44,<15,0,416,336
קרית מלאכי,1034,2020-04-12,44,15,0,438,347
קרית מלאכי,1034,2020-04-13,47,15,0,473,377
קרית מלאכי,1034,2020-04-14,50,16,0,502,396
קרית מלאכי,1034,2020-04-15,51,19,0,524,409
קרית מלאכי,1034,2020-04-16,51,22,0,546,425
קרית מלאכי,1034,2020-04-17,52,24,0,562,439
קרית מלאכי,1034,2020-04-18,52,25,0,585,458
קרית מלאכי,1034,2020-04-19,53,26,0,605,475
קרית מלאכי,1034,2020-04-20,53,28,0,625,489
קרית מלאכי,1034,2020-04-21,53,29,0,657,512
קרית מלאכי,1034,2020-04-22,54,31,0,678,531
קרית מלאכי,1034,2020-04-23,54,31,0,702,549
קרית מלאכי,1034,2020-04-24,55,32,0,743,585
קרית מלאכי,1034,2020-04-25,55,35,0,768,605
קרית מלאכי,1034,2020-04-26,55,39,0,780,615
קרית מלאכי,1034,2020-04-27,55,39,0,815,646
קרית מלאכי,1034,2020-04-28,56,40,0,832,659
קרית מלאכי,1034,2020-04-29,56,40,0,838,664
קרית מלאכי,1034,2020-04-30,56,40,0,852,677
קרית מלאכי,1034,2020-05-01,56,40,0,865,685
קרית מלאכי,1034,2020-05-02,56,41,0,875,694
קרית מלאכי,1034,2020-05-03,56,44,0,889,705
קרית מלאכי,1034,2020-05-04,56,45,0,943,755
קרית מלאכי,1034,2020-05-05,56,45,0,959,771
קרית מלאכי,1034,2020-05-06,56,45,0,970,780
קרית מלאכי,1034,2020-05-07,56,45,0,983,791
קרית מלאכי,1034,2020-05-08,57,47,0,1005,810
קרית מלאכי,1034,2020-05-09,57,47,0,1014,818
קרית מלאכי,1034,2020-05-10,57,47,0,1021,823
קרית מלאכי,1034,2020-05-11,57,47,0,1043,842
קרית מלאכי,1034,2020-05-12,57,49,0,1060,857
קרית מלאכי,1034,2020-05-13,57,49,0,1065,862
קרית מלאכי,1034,2020-05-14,57,50,0,1075,869
קרית מלאכי,1034,2020-05-15,57,50,0,1081,874
קרית מלאכי,1034,2020-05-16,57,50,0,1084,876
קרית מלאכי,1034,2020-05-17,57,51,0,1091,883
קרית מלאכי,1034,2020-05-18,57,51,0,1107,897
קרית מלאכי,1034,2020-05-19,57,51,0,1116,906
קרית מלאכי,1034,2020-05-20,57,51,0,1127,917
קרית מלאכי,1034,2020-05-21,57,51,0,1157,943
קרית מלאכי,1034,2020-05-22,57,51,0,1162,948
קרית מלאכי,1034,2020-05-23,57,51,0,1166,952
קרית מלאכי,1034,2020-05-24,57,51,0,1172,956
קרית מלאכי,1034,2020-05-25,57,51,0,1179,962
קרית מלאכי,1034,2020-05-26,58,51,0,1193,975
קרית מלאכי,1034,2020-05-27,58,51,0,1203,985
קרית מלאכי,1034,2020-05-28,58,51,0,1208,990
קרית מלאכי,1034,2020-05-29,58,51,0,1208,990
קרית מלאכי,1034,2020-05-30,58,51,0,1211,992
קרית מלאכי,1034,2020-05-31,58,51,0,1223,1003
קרית מלאכי,1034,2020-06-01,58,51,0,1247,1027
קרית מלאכי,1034,2020-06-02,58,51,0,1259,1039
קרית מלאכי,1034,2020-06-03,58,51,0,1270,1049
קרית מלאכי,1034,2020-06-04,58,51,0,1284,1062
קרית מלאכי,1034,2020-06-05,58,51,0,1304,1082
קרית מלאכי,1034,2020-06-06,58,51,0,1319,1096
קרית מלאכי,1034,2020-06-07,58,51,0,1345,1121
קרית מלאכי,1034,2020-06-08,58,51,0,1359,1134
קרית מלאכי,1034,2020-06-09,58,51,0,1373,1147
קרית מלאכי,1034,2020-06-10,58,51,0,1393,1166
קרית מלאכי,1034,2020-06-11,58,51,0,1412,1184
קרית מלאכי,1034,2020-06-12,58,51,0,1434,1206
קרית מלאכי,1034,2020-06-13,58,51,0,1441,1213
קרית מלאכי,1034,2020-06-14,58,51,0,1446,1217
קרית מלאכי,1034,2020-06-15,58,51,0,1458,1229
קרית מלאכי,1034,2020-06-16,59,51,0,1485,1256
קרית מלאכי,1034,2020-06-17,59,51,0,1494,1264
קרית מלאכי,1034,2020-06-18,61,51,0,1517,1286
קרית מלאכי,1034,2020-06-19,61,51,0,1529,1298
קרית מלאכי,1034,2020-06-20,61,51,0,1535,1304
קרית מלאכי,1034,2020-06-21,62,51,0,1553,1321
קרית מלאכי,1034,2020-06-22,68,51,0,1583,1350
קרית מלאכי,1034,2020-06-23,70,51,0,1602,1369
קרית מלאכי,1034,2020-06-24,70,51,0,1632,1399
קרית מלאכי,1034,2020-06-25,73,51,0,1680,1445
קרית מלאכי,1034,2020-06-26,73,51,0,1706,1471
קרית מלאכי,1034,2020-06-27,74,51,0,1739,1504
קרית מלאכי,1034,2020-06-28,76,51,0,1764,1528
קרית מלאכי,1034,2020-06-29,77,51,0,1800,1563
קרית מלאכי,1034,2020-06-30,81,52,0,1847,1609
קרית מלאכי,1034,2020-07-01,87,52,0,1880,1640
קרית מלאכי,1034,2020-07-02,92,52,0,1928,1687
קרית מלאכי,1034,2020-07-03,100,52,0,2002,1761
קרית מלאכי,1034,2020-07-04,116,52,0,2182,1941
קרית מלאכי,1034,2020-07-05,139,52,0,2556,2311
קרית מלאכי,1034,2020-07-06,144,52,0,2621,2374
קרית מלאכי,1034,2020-07-07,172,52,0,2834,2584
קרית מלאכי,1034,2020-07-08,207,52,0,3436,3185
קרית מלאכי,1034,2020-07-09,239,55,0,3921,3664
קרית מלאכי,1034,2020-07-10,260,55,0,4097,3835
קרית מלאכי,1034,2020-07-11,281,55,0,4264,4000
קרית מלאכי,1034,2020-07-12,300,55,0,4512,4242
קרית מלאכי,1034,2020-07-13,307,55,0,4627,4352
קרית מלאכי,1034,2020-07-14,321,56,0,4791,4508
קרית מלאכי,1034,2020-07-15,334,61,0,4941,4637
קרית מלאכי,1034,2020-07-16,341,61,0,5034,4703
קרית מלאכי,1034,2020-07-17,351,63,0,5128,4781
קרית מלאכי,1034,2020-07-18,364,67,0,5226,4856
קרית מלאכי,1034,2020-07-19,365,68,0,5287,4901
קרית מלאכי,1034,2020-07-20,369,76,0,5417,4969
קרית מלאכי,1034,2020-07-21,389,84,0,5586,5088
קרית מלאכי,1034,2020-07-22,398,114,0,5706,5177
קרית מלאכי,1034,2020-07-23,408,220,0,5853,5264
קרית מלאכי,1034,2020-07-24,416,236,0,5954,5346
קרית מלאכי,1034,2020-07-25,420,237,0,5985,5371
קרית מלאכי,1034,2020-07-26,428,288,0,6030,5413
קרית מלאכי,1034,2020-07-27,430,306,0,6098,5478
קרית מלאכי,1034,2020-07-28,438,320,0,6162,5537
קרית מלאכי,1034,2020-07-29,449,327,0,6210,5580
קרית מלאכי,1034,2020-07-30,462,341,0,6293,5654
קרית מלאכי,1034,2020-07-31,470,353,0,6333,5685
קרית מלאכי,1034,2020-08-01,477,354,0,6350,5700
קרית מלאכי,1034,2020-08-02,483,368,<15,6372,5721
קרית מלאכי,1034,2020-08-03,497,379,<15,6495,5834
קרית מלאכי,1034,2020-08-04,503,384,<15,6563,5899
קרית מלאכי,1034,2020-08-05,513,386,<15,6637,5970
קרית מלאכי,1034,2020-08-06,518,395,<15,6693,6026
קרית מלאכי,1034,2020-08-07,525,405,<15,6810,6137
קרית מלאכי,1034,2020-08-08,529,408,<15,6836,6161
קרית מלאכי,1034,2020-08-09,531,416,<15,6854,6177
קרית מלאכי,1034,2020-08-10,551,422,<15,6938,6259
קרית מלאכי,1034,2020-08-11,554,434,<15,6984,6299
קרית מלאכי,1034,2020-08-12,564,441,<15,7059,6370
קרית מלאכי,1034,2020-08-13,572,453,<15,7145,6451
קרית מלאכי,1034,2020-08-14,579,458,<15,7200,6503
קרית מלאכי,1034,2020-08-15,583,458,<15,7224,6523
קרית מלאכי,1034,2020-08-16,591,474,<15,7259,6554
קרית מלאכי,1034,2020-08-17,602,480,<15,7337,6625
קרית מלאכי,1034,2020-08-18,604,488,<15,7379,6661
קרית מלאכי,1034,2020-08-19,611,492,<15,7436,6713
קרית מלאכי,1034,2020-08-20,621,505,<15,7513,6789
קרית מלאכי,1034,2020-08-21,624,510,<15,7559,6833
קרית מלאכי,1034,2020-08-22,625,513,<15,7577,6849
קרית מלאכי,1034,2020-08-23,628,527,<15,7599,6868
קרית מלאכי,1034,2020-08-24,642,529,<15,7653,6918
קרית מלאכי,1034,2020-08-25,651,536,<15,7726,6981
קרית מלאכי,1034,2020-08-26,658,546,<15,7802,7053
קרית מלאכי,1034,2020-08-27,665,556,<15,7933,7177
קרית מלאכי,1034,2020-08-28,667,564,<15,8000,7238
קרית מלאכי,1034,2020-08-29,669,568,<15,8017,7253
קרית מלאכי,1034,2020-08-30,672,584,<15,8036,7271
קרית מלאכי,1034,2020-08-31,674,588,<15,8106,7335
קרית מלאכי,1034,2020-09-01,685,592,<15,8216,7441
קרית מלאכי,1034,2020-09-02,697,607,<15,8312,7531
